ids,names,mean,description
1512,Court no Naka no Tenshi-tachi,5.8,"Leave it up to handsome coach Akira to make sure that the Aota Academy's girls volleyball team members learn excellent technique and ball control. In the first episode, volleyball ace Nanase joins the team, but she can only get fired up to play when the coach gets her ""hot."" When Akira gets beaten up and sent to the hospital, how will the team be able to compete in the championship if Nanase can't get in the mood to play? Find out in this fun and funny sexy adventure! 

(Source: AniDB) "
1513,Kaette Kita Court no Naka no Tenshi-tachi,5.73,Akira Motoura and his team or rather his harem travels to a hot spring resort to train for the upcoming volleyball game. This time they got two new rookies to strengthen their effort. Little they know that they being lured in a trap set by the two beutiful newcomers.
1514,UFO Princess Valkyrie 3: Seiresetsu no Hanayome,6.96,"The third season doesn`t have a particular story behind everything (like ""Valkyrie Ghost"" in the second season). It just tells 6 stories about the life of Kazuto & Co. with some additions: Raine and Chorus get a house on earth, the last three Valhalla princesses each get an episode, and in the last episode Kazuto and Valkyrie, who in the same episode managed to stay adult, >try< to marry again. 

(Source: ANN)"
1515,Sentou Yousei Shoujo Tasukete! Mave-chan,5.35,"Rei goes to an anime convention and ends up in a world created by the desires of anime fans. Rei doesn't know how to get back and the world starts to collapse because the convention is coming to a close. 

(Source: AniDB)"
1516,Kirarin☆Revolution,7.06,"Kirari Tsukishima, a gluttonous 14-year-old beauty, is a girl who does not care about idols and the entertainment world because her mind is occupied by food. Her obsession with food only causes her to be clueless about love.

One day, after saving a turtle that is stranded in a tree, Kirari meets with a handsome and gentle boy named Seiji, who gives her ticket to a SHIPS (a popular idol group) concert to show his gratitude for her saving his pet. Kirari then storms off to the concert and runs into another boy, who tears up her ticket and warns her to stay away from Seiji because she and Seiji live in different worlds. The outraged Kirari then sneaks into the concert, only to discover that Seiji and the boy who tore her ticket, named Hiroto, are actually members of SHIPS.

Finally understanding the meaning of ""different worlds"" (Seiji is a popular idol while she is an average middle school student), Kirari refuses to give up. Filled with determination to be with Seiji, she declares that she will also become an idol.

(Source: Wikipedia)"
1517,Silent Möbius,6.8,"The year is 2023 and Alien Beings known as ""Lucifer Hawks"" have begun invading earth from another dimension. All that stands between them and the enslavement of the human race is the Attacked Mystification Police Department - a special division of the Tokyo Police staffed by women with amazing paranormal abilities.

(Source: ANN)"
1519,Black Lagoon: The Second Barrage,8.19,"Rokurou ""Rock"" Okajima has joined the Lagoon Company, a pirate mercenary group which operates out of Roanapur, Thailand. Despite his initial protests, this filthy slum of depraved souls and merciless criminals now serves as the former salaryman's home. Stranded, with nothing left of his past life but the clothes on his back and his inner morality, Rock is forced to perform jobs alongside the other members of the Lagoon crew. Berated for his lack of spine as he wades through the underbelly of society, he must decide whether to continue on amidst the gunfire and ruthlessness or risk everything he has in an attempt to be free. Whether he chooses the comfort of a familiar land or the freedom of being an outlaw, his decision will have lasting consequences on the crew who gave him a home.

[Written by MAL Rewrite]"
1520,Black Jack,7.73,"Kuroo Hazama, also known as ""Black Jack,"" is a legend in the medical world. Famous for being one of the best, as well as not having a license, Hazama and his assistant Pinoko save countless lives that other doctors cannot... for a price; an exorbitant price, in fact, which causes many to view the genius as greedy and heartless. Despite these claims, however, none can deny his skill and the lengths that he will go to treat his patients. This dark medical drama tells the story of the ominous and mysterious world of underground medicine as Black Jack risks his life to cure some of the most bizarre diseases imaginable, even if it means breaking every law in the process.

[Written by MAL Rewrite]"
1521,Black Jack the Movie,7.33,"Joe Carol Brane attempts to hire Dr. Black Jack on a breed of superhumans that have the strength, intellectual, athletic, and artistic skills with great excel in different fields, only to later find out that they start deteriorating after some period of time and causing an untimely death. Joe needs Dr. Black Jack's help on finding a cure. 

(Source: ANN)
"
1524,Fuujin Monogatari,7.22,"Nao, an 8th grader, is one of the only two members of a Digital Camera Club, where she also serves as the manager. It's a mystery that she shoots nothing else but the skies and clouds. One day, she finds a cat on a rooftop where she usually shoots her camera. It's a cat that knows how to manipulate the flow of a wind. Shocked to find a strange animal, Nao loses her footing and falls off from the rooftop!

Miki is the other member of the club, and also Nao's best friend. Mr. Taiki is the teacher who's taught the cat how to manipulate the flow of a wind. Ryoko is a girl who has a huge crush on Mr. Taiki. And there's Jun, who helps Nao and Miki look for a cat that can fly. Then, there's Yukio, who is the widow of Mr. Taiki's deceased brother.

On the outskirts of this big city, a town off the ""Wind Handlers,"" has been formed—and a mysterious Wind Festival is about to begin...

(Source: Production I.G)"
1525,Pokemon Crystal: Raikou Ikazuchi no Densetsu,6.86,"Kenta, a Pokemon master in the making, meets up with his childhood friend, Marina, at a Pokemon Center, to see how their skills have developed. Their battle is interrupted by a thunderstorm and the arrival of Bashou and Buson, two Roketto-Dan members using the Crystal System (which attracts Electric-type Pokemon). Their ultimate goal is to, under the guidance of Shiranui-hakase, bring Pokemon back to Sakaki. Kenta and Marina stumble upon this plan, and they try to stop it, but things get more difficult when the legendary Pokemon Raikou is captured.

(Source: ANN)"
1526,Pokemon Movie 08: Mew to Hadou no Yuusha Lucario,7.3,"A long time ago, the people of Camaron Palace found themselves on the brink of destruction. Fortunately, they escaped it when Sir Aaron, the True Guardian of Aura, saved them. He sacrificed himself to stop a war between kingdoms. From that day on, a tournament is held every year to commemorate his noble deed.

Satoshi, a budding Pokemon trainer from Kanto, manages to win the latest tournament and is allowed to wield a staff said to have belonged to Sir Aaron himself. Lucario, the Aura Pokemon—who is also the servant of the True Guardian—emerges from the staff. However, remembering his last memory of his master abandoning him, Lucario runs away in confusion. 

Meanwhile, Pikachu, Satoshi's companion, is abruptly taken by a Pokemon named Mew to the legendary Tree of Beginning. Only Lucario knows the way there, but he is unwilling to trust humans after his master's betrayal. Even so, to save his partner, Satoshi and his companions must acquire all the help they need and travel to the Tree of Beginning, unfolding hidden truths from centuries ago.

[Written by MAL Rewrite]"
1527,Pokemon: Senritsu no Mirage Pokemon,6.47,"Dr. Yung, an enigmatic Pokémon scientist, has developed a new Mirage system that uses computer data to resurrect extinct Pokémon, like Kabutops and Armaldo. Professor Oak, Ash and his companions show up at the Mirage Mansion at Dr. Yung's invitation, and watch a demonstration of the machine's capabilities. In the middle of a battle between Dr. Yung's Mirage Pokémon and Ash, the machine goes haywire and a Mirage Aerodactyl swoops in and kidnaps Dr. Yung. A man calling himself ""The Mirage Master"" appears and announces to everyone that the Mirage System can be used to create Pokémon with absolutely no weaknesses. Ash, Misty, and Professor Oak struggle to stop the madman and escape with their lives.

(Source: ANN)"
1528,Bishoujo Yuugekitai Battle Skipper,5.23,"Despite the title, this is not a feature but the three-part OAV Battle Skipper (1995), which Takashi Watanabe directed before going on to Slayers. 

When the members of the Etiquette Club at St. Ignacio's School for Girls go down the tubes--literally--they acquire the skimpy outfits they wear to pilot the unfortunately named BSs or Battle Skippers, state-of-the-art military mecha. As ""Extars,"" the Etiquette Club members fight to eliminate evil from the world, which means the bizarre schemes of Sayaka, the nasty, super-rich president of the rival Debutante Club, and her flunky, Todo. 

The series was created to promote a line of robot toys from Tomy, and viewers who are willing to accept high school girls' quarrels escalating into battles involving satellite weaponry may enjoy these silly adventures.

(Source: AniDB)"
1529,De:vadasy,4.7,"For young men like Kei, life is still plagued by nothing but homework and girl trouble. When an unknown force besieges Earth with robotic war machines, however, it is Kei who is chosen to defend the human race."
1530,Kanon (2006),7.99,"As a young child, Aizawa Yuuichi had often visited his cousin in the city; however, something drastic happened to keep him away for seven long years. Now, Yuuichi returns, his memories of those days are simply gone.

Settling into the wintry town, Yuuichi comes across several young girls, all of whom are connected to his past. As he befriends them and continues to interact with them, the long forgotten memories from his childhood begin to resurface...

[Written by MAL Rewrite]"
1531,Shakugan no Shana: Koi to Onsen no Kougai Gakushuu!,7.18,"Yuji and Shana's class go on a trip to see various temples and shrines, followed by a trip to a hot springs resort. During the trip, Matake Ogata tries to tell Eita Tanaka her feelings for him, but various complications and hijinks occur that prevent her from doing so. "
1532,Suki na Mono wa Suki Dakara Shou ga Nai!!,6.69,"Hashiba Sora has fallen from a 4th story window and has lost all of his memories. When Fujimori Sunao comes to his school as his new room mate, Fujimori tells Hashiba that he is called Ran. Fujimori and Hashiba both have a split personality which they developed in their youth. Their split personalities, Yoru and Ran, are deeply in love. Even though it creeps Fujimori and Hashiba out what their other selves do with each other at night, they also start to fall for each other. Because of their relationship, Hashiba Sora finds out a lot of shocking facts about their youth."
1533,Ai Tenshi Densetsu Wedding Peach,6.68,"There are three known worlds—the human world, the angel world, and the devil world. The evil queen Raindevilla yearns to destroy the angel world with help or her many devil minions. The goddess Aphrodite sends an angel to the human world, Limone, to summon three love angels in the form of three school girls, Momoko Hanasaki, Yuri Tanima, and Hinagiku Tamano, who together become Angel Lilly, Angel Daisy, and Wedding Peach. The three girls must fight to overcome the evils of the devils, as well as their own lives, and restore peace to the angel world by gathering all pieces of the Sacred Four Somethings (or Saint Something Four) and defeat the evil queen once and for all.

(Source: ANN)"
1534,Futari wa Precure: Splash☆Star,7.13,"During the summer festival five years ago, two girls met at a mysterious tree and saw two glowing spheres. Now, these two girls--Saki Hyuuga, ace pitcher on the school softball team; and Mai Mishou, who prefers sketching over stargazing--are chosen by the spirits of flowers (Flappy) and birds (Choppy) to restore the Seven Fountains and save their worlds from Dark Autumn. Together, they are the NEW Pretty Cure.

(Source: ANN)"
1535,Death Note,8.63,"A shinigami, as a god of death, can kill any person—provided they see their victim's face and write their victim's name in a notebook called a Death Note. One day, Ryuk, bored by the shinigami lifestyle and interested in seeing how a human would use a Death Note, drops one into the human realm.

High school student and prodigy Light Yagami stumbles upon the Death Note and—since he deplores the state of the world—tests the deadly notebook by writing a criminal's name in it. When the criminal dies immediately following his experiment with the Death Note, Light is greatly surprised and quickly recognizes how devastating the power that has fallen into his hands could be.            

With this divine capability, Light decides to extinguish all criminals in order to build a new world where crime does not exist and people worship him as a god. Police, however, quickly discover that a serial killer is targeting criminals and, consequently, try to apprehend the culprit. To do this, the Japanese investigators count on the assistance of the best detective in the world: a young and eccentric man known only by the name of L.

[Written by MAL Rewrite]"
1536,Busou Renkin,7.34,"The story begins when high school student Kazuki Muto is killed one night saving a mysterious girl from a monster, only to wake up in his school dorm, believing it to have been a dream; however, he soon finds out that dream wasn't a dream at all when a giant serpentine monster attacks him and his sister. Tokiko Tsumura, the girl he saved, explains that the monster is a homunculus. Kazuki had been attacked and killed by it when he was rescuing her; however, she, feeling responsible for him, revived him by placing a Kakugane medallion in his chest, serving as a replacement heart.

The Kakugane, as Tokiko explains, is an alchemical device that, when activated, takes a certain form based on the Kakugane's user, forming a unique Buso Renkin. The Buso Renkin is the only thing that can destroy a homunculus monster. Using this, Kazuki creates his own Buso Renkin (the ""Sunlight Heart,"" a huge lance). Along with Tokiko and her own Buso Renkin (the ""Valkyrie Skirt,"" an execution scythe), Kazuki joins the fight against the homunculi and their master."
1537,Genshi Shounen Ryuu,6.28,"When Ryuu is born his tribe tries to sacrifice him to a Tyrannosaurus named Shirano because of the color of his skin. He is however saved by a monkey who raises him as her own son. Meanwhile Ryuu's mother has left the tribe and is out on a quest to find Ryuu.

16 years later Ryuu meets a girl named Ran who was sold to the tribe Ryuu originaly came from. The tribe is not happy to see Ryuu alive and tries to sacrifice him again, this time by burning him alive. Before they can get the deed done the tribe is massacred along with Ryuu's adoptive mother by Shirano. Ryuu then sets out on a quest together with Ran to find his mother and Ran's brother Don."
1538,Pumpkin Scissors,7.18,"Three years ago, the long war between the Royal Empire and the Republic of Frost came to an end. With both nations a long way from recovery, a passionate young woman named Alice L. Malvin leads the Pumpkin Scissors, a unit of the imperial army specializing in war relief.

During a mission to assist a village occupied by renegade soldiers, Alice meets Randal Oland, a scarred former soldier with a sordid past and kind heart. Encouraged by the efforts of the Pumpkin Scissors, he joins the team on their mission. During the assault, however, Randal enters a trance-like state prompted by a mysterious blue lantern. As a result, he acquires monstrous strength and decimates the enemy forces.

Despite having witnessed Randal's disturbing transformation, Alice invites him to join her squandrant, confident that his gentle nature will prevail and make him a perfect fit for the Pumpkin Scissors.

[Written by MAL Rewrite]"
1539,Touch: Cross Road - Kaze no Yukue,6.93,"Trying to find his own game of baseball, and not that of his brothers, Tatsuya moves to America and pitches for a poor, struggling minor league baseball team called the Emeralds. Meanwhile, Minami is still in Japan, trying to find her own path after quitting gymnastics. Inspired by a photograph of her final performance, she becomes the photographers assisstant.

(Source: ANN)"
1540,"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...",6.71,"Unsure of Tatsuya's feelings, Minami ponders."
1541,Souten no Ken,6.69,"A mysterious man known as ""the King of Death"" roams the streets of pre-war Shanghai in this action-packed prequel to Fist of the North Star.

Shanghai in the 1930s is a dangerous place. Foreign governments and Chinese factions have carved the city into different quarters, each with its own laws and government, and all rife with corruption. As the major powers vie for political control, the streets are left to local gangs. Life is cheap, and death is always near.

In days past, one man walked these mean streets battling the forces of evil. He was known only as Yan Wang, ""the King of Death."" Few knew who he really was, but many knew that he was a master of Hokuto Shinken - Fist of the North Star - a lethal martial art. He disappeared years ago after dispatching the city's worst gangsters, and is now rumored to be in Japan. Various people have come to Japan in search of him, but who will find him first?"
1542,Brain Powerd,6.09,"In the not so distant future much of the earth has been submerged under the sea or destroyed by earthquakes. At the center of the turmoil is the mysterious Orphan. Orphan may or may not be the original cause of the cataclysms. Orphan`s goal is to raise a ship hidden deep beneath the sea to the surface, but doing so would result in the destruction of all humans except for the small number which are loyal to Orphan.

Orphan`s agents pilot mysterious mecha known as Grand Cheres, and search the world for mysterious, giant disks which occasionally appear, flying at high speeds and wrecking much of the countryside, or cities, when they hit the ground. After a dying disc almost kills Hime, a Brain Powerd is born from the disc. Brain Powerds are another type of Mecha, similar to but not the same as Grand Cheres.

Hime becomes the Brain Powerd`s pilot, forming a symbiotic relationship with the living mecha and joins an International Organization dedicated to stopping Orphan, or at the very least saving humanity should Orphan succeed.

(Source: AniDB)"
1543,Yoake Mae yori Ruriiro na: Crescent Love,7.13,"The moon and the earth are linked by a single contact point, ""Mitsuru ga Sakichau Ouren Rakuniushi"" where Tatsuya lives under the supervision of the Sphere Kingdom (Moon Kingdom)'s Princess Feena Fam Earthlight who is coming to stay at his home.

(Source: ANN)"
1544,Super Robot Taisen OG The Animation,6.66,"Dr. Jurgen of DC developed a global defense system to combat potential alien threats. This system has two elements. First is the VTX-001 Vartoul unmanned anti alien PT. Governing these drones is the ODE worldwide network system. However, this system has a noteworthy secret. A living human is needed to control the ODE core. Furthermore, the ODE core needs human organs to support itself. At the present day, the drone have gone on a mass abduction spree. Kyosuke and co has been sent in to take care of the problem.

(Source: ANN)"
1546,Negima!?,7.0,"A remake of the Negima anime with its own original story.

Wizard Negi Springfield may be a boy, but he has a man-sized job to do! Fresh from the Academy of Magic, Negi continues his training as an instructor at Mahora Academy in Japan. But before he can get his Masters in magic, the 31 schoolgirls of Class 3-A are gonna keep him up all night cramming for a final exam in will power. Temptation aside, Negi has more on his syllabus than flirting and spells. Darkness is closing in, and Negi is gonna need help from his lovely student bodies to drive the ghouls from their school. These girls want to prove that they're the best in class, and extra credit is available to the cuties that aren't afraid of after-hours phantom fighting!

(Source: DVD case)"
1547,Obake no Q-tarou,6.15,"Q-taro, a monster, is living with the Ohara family. He can fly and make his body transparent, but he cannot turn his body into other things like other monsters do. He is a scattered mind, and he always makes mistakes and causes trouble.

(Source: AnimeNfo)"
1548,Shin Taketori Monogatari: 1000-nen Joou,7.18,"The year is 1999. Amamori Hajime is just a normal, everyday elementary school student, trying to study and hanging out with his crazy pals. But then one day as his father is testing a piece of equipment he has been working on, something causes it to blow up, taking the house with it! Now orphaned, Hajime is taken in by his uncle, who is an astronomer. There at his uncle's observatory, he meets a girl he's seen before and developed somewhat of a crush on. He finds out her name is Yukino Yayoi, and her parents run a ramen shop in town. But even better than that, she's his uncle's assistant! What luck! 

But Yayoi isn't exactly what she seems. There is a reason she helps out Amamori-san at the observatory. She is the Millennial Queen (Sen-Nen Joou), specially chosen by her home planet, LaMetal, to go to Earth and help prepare for the possible annihilation of the planet. What will cause this disaster? LaMetal has an extremely elliptical orbit, which sends it very, very near Earth every 1000 years. When it gets close enough, the earth reacts, causing all sorts of natural disasters. Although she was chosen with the idea of protecting LaMetal in mind, her personal plan is to evacuate as many humans as she can to LaMetal, so if their planet is destroyed, they will survive. 

However, there is one person who strives to stop her plan, the head of the Millennial Theives. Why does he want to stop Yayoi? And how does he know about the Millennial Queen, anyway? 

(Source: AniDB) "
1549,1000-nen Joou: Queen Millennia,6.82,"AD 1999, the Earth was in a critical situation; a planet Lar Metal was approaching to the Earth. Meanwhile, Yukino Yayoi was heard about Lar Metal from Dr. Amamori of Tokyo Observatory. She was a junior high school teacher, but she also worked for Dr. Amamori who appreciated her astronomical knowledge. Actually Yukino Yayoi was Queen Millennia who had come from Lar Metal 1000 years before, and she had been watching human beings since then.

Soon, numerous meteors fell on the Earth, and people were in panic. In this catastrophe, Hajime, who was a student of Yayoi, came to help Yayoi. Yayoi invited him into a big cave under the ground.

(Source: AnimeNfo)"
1550,Attack No.1,6.73,"Kozue is a middleschool girl and enthusiastic volleyball player. Her dream is to play in the Japanese national volleyball team. During the series she makes it from the school district league up to the Japanese volleyball finals, step by step till the international volleyball championship. But the faster and higher Kozue climbs the career ladder up, the more she gets confronted with the dark side of success: too high expectations, self-conceit and envy are progressing towards serious problems.

(Source: ANN)"
1552,Hiatari Ryoukou! Yume no Naka ni Kimi ga Ita,6.24,"The movie starts out with Katsuhiko going to the US, with Kasumi and Yusaku seeing him off at Narita.

Two years later, Katsuhiko is a professional racer, and comes back to Japan to race (and to marry Kasumi). Yusaku's hobby is photography.

(Source: AniDB)"
1553,Queen Emeraldas,6.87,"The story revolves around a race that seeks to dominate the galaxy. A lone mysterious female warrior, known to others as Emeraldas sails the endless planets of the universe- in her Seas of Star ship- fighting the tyranny of that merciless race. She is tormented by the memory of her lost love.

(Source: ANN)"
1554,Asatte no Houkou.,7.06,"About to enter junior high school, Karada Iokawa is a cheerful and reliable girl, who hates being treated as a child more than anything. After her parents' deaths, her older brother, Hiro, comes back from studying abroad to take care of her. His ex-girlfriend Shouko Nogami, a composed yet sometimes childish and stubborn young woman, follows him to Japan in order to find out why he left her. Between the two girls, the atmosphere is tense, which eventually leads to Shouko calling Karada childish.

Later, Karada stands before a shrine praying to grow up. Little does she know that the shrine wishing stone would grant her wish. As Karada grows older, at the same time, Shouko, who happens to be nearby, finds herself a child once again. With their ages now reversed, Shouko and Karada must come to terms with one another and ultimately themselves.

[Written by MAL Rewrite]"
1555,Tokimeki Memorial: Only Love,7.06,"Aoba Riku has just transferred to a new high school because of his father's job, and things aren't quite what he expected. The headmaster's secretary controls the school while espousing the virtues of academic freedom, the teachers are even stranger than normal teachers, and half the student body is walking around with animal ears on. On his very first day, Riku is unfortunate enough to find himself at the center of the student council's latest event, which has him running for his life. All this on top of the normal high school rigour of popularity contests, crushes, and homework makes it unsure whether Riku will be able to survive this new school.

(Source: ANN)"
1556,Kikoushi Enma,7.12,"Enma is a character created by the genius manga artist Go Nagai. Now, the popular character makes his appearance in an alluring Japanese horror anime for adults. It's a hair-raising erotic suspense in which Enma takes on complicated and gruesome incidents caused by demons who lurk in the darkness. But humans have lit up the darkness of the night with neon lights and turned their world into one that never sleeps, so demons now lurk in the ""darkness of the human heart."" Unfulfilled hearts, suppressed hearts, despair,...such darkness of the heart is the place they lurk.

Enma is the Demon Prince of the Underworld, a demon ""Born of Fire."" His mission is to take back or destroy demons that have escaped to the human world from the Underworld. Along with his partner, Princess Yukihime, ""Born of Ice,"" and the monster, Kapaeru, Enma sets up ""Enma's Detective Agency."" Tonight, like any other night, they will roam the sleepless city. Horrific incidents that could not possibly be human acts occur one after another. The stench of evil lingers at the scene... Enma's fire rips through the darkness!

(Source: Bandai Entertainment)"
1557,Shounen Onmyouji,7.57,"Masahiro is the grandson of the great onmyouji, Abe no Seimei. However, he lost his sixth sense that enables him to see supernatural beings, which is very important for an onmyouji. Thus, he is left with no choice but to try and pick a different career. But one day, a strange mononoke appears, which he names Mokkun, who shows him his true potential powers after fighting a demon. With the assistance of Mokkun, his quest to become the greatest onmyouji begins."
1558,Yarima Queen,6.05,"The sorceress Kuri uses her magic to defend herself from perverted monsters and demons, but her partner, Rima, would much rather do perverted things than defend herself. When the two save a woman from a gang rape, they catch the eye of an evil Sex Queen and her dog-demons. When the sex demons release the passions of Kuri and Rima, even the duo`s formidable powers will be useless. Don`t miss it as all four girls redefine the meaning of Doggie Style!

(Source: AniDB)"
1559,Shijou Saikyou no Deshi Kenichi,8.1,"""Weak Legs"" Kenichi Shirahama would rather spend his time reading self improvement books than fighting. However, when he finally works up the courage to become strong and join his school's karate club, he is coerced into fighting a bullying upperclassman who is intent on getting him kicked out of the club. He is about to give it all up until he falls for his mysterious new classmate, Miu Furinji. In order to face this challenge, he undergoes rigorous training at the dojo she lives at, Ryouzanpaku. Some initial training by the masters there allow him to defeat his upperclassman, however his fighting prowess brings him to the attention of the powerful gang of delinquents, Ragnarok. Wishing to protect the things he loves and determined to have the strength to face the increasing adversity, he must learn various martial arts from the dojo's resident masters, taking Karate, Muay Thai, Ju Jitsu and Chinese Martial Arts and combining them to create his own fighting style!"
1560,Choujin Gakuen Gowcaizer: The Voltage Fighters,5.05,"It is the dawn of the 21st century. The cataclysmic earthquake which reduced half of Tokyo to a broken landscape of twisted steel and shattered stone was only the first sign of the impending apocalypse. 

Athletic and popular, Isato Kaiza was an otherwise ordinary student. But nothing could've prepared him for the day he was given a Caizer Stone by fellow student Kash , alias Hellstinger. Armed with the mysterious crystal, Isato now possesses the power to transform into the armored hero: Gowcaizer! 

To save the Earth, Gowcaizer and Hellstinger must join forces against Omni Exist, the manifestation of all negative human desires, and the force behind the recent disasters, before the entity obliterates the human race! "
1561,Lovedol: Lovely Idol,6.17,"Lovedol, or Lovely Idol, is a girl group consisting of two generations of idols. The 3rd Generation is about to make its debut, but to their surprise, they have been delayed! The vague reason is only that ""they lack something."" The manager, and the 3rd Gen. girls too, must find the answer. "
1562,Yamato Nadeshiko Shichihenge♥,7.75,"Ever since her crush rejected her by insulting her appearance, Sunako Nakahara has been a shut-in with a hatred for beauty, embracing all things morbid and occult-related. She is sent to live in her aunt's mansion which, to her dismay, she'll share with four exceedingly handsome boys her age. Furthermore, her flighty aunt has made a deal with these boys that in exchange for living there rent-free, they are to turn Sunako into a proper lady by the time she returns from a trip around the world.

Thus begins Sunako's hectic life with abrasive Kyohei Takano, ladies' man Ranmaru Morii, calm Takenaga Oda, and friendly Yukinojo Toyama. As she interacts with them she finds them less obnoxious, and she may not be as much of an outcast as she thought.

[Written by MAL Rewrite]
"
1563,Magic Knight Rayearth II,7.52,"Soon after Hikaru, Umi, and Fuu return to Tokyo, the three of them meet at Tokyo Tower to talk. Hikaru says that she wishes they could return to Cephiro and do something good for the land that Princess Emeraude protected so dearly. Umi and Fuu agree. Suddenly, a light appears in the sky and they are transported to Cephiro. Clef explains to them that with no Pillar to keep Cephiro peaceful, it has fallen into chaos. Monsters are multiplying and the land is becoming desolate. All the remaining inhabitants of Cephiro have moved into a magical castle. Clef also tells the girls some alarming news; three other countries, Chizeta, Fahren, and Autozam are trying to invade Cephiro and take over the Pillar system for their own purposes. The girls must stop the invaders as well as the mysterious and evil Lady Debonair, who believes she is the rightful Pillar, all the while desperately hoping and searching for a new Pillar to make Cephiro into the beautiful land it once was.

(Source: ANN)"
1564,Pokemon Advanced Generation,7.09,"After participating in the Johto League, Satoshi decides to begin anew in yet another journey; this time by himself and Pikachu, in the land of Houen. Though he isn't alone for long, as 10-year-old Haruka (whom dislikes Pokemon, but just wants to come along to see the world) travels with him after Pikachu destroys her bicycle. Satoshi also meets up with his old companion, Takeshi, and Haruka's younger brother, Masato. Together, they travel along in Houen, battling Gym Leaders, entering Contests, and other events on the way to the Houen League.

(Source: ANN, edited)"
1565,Pokemon Diamond & Pearl,7.21,"Following the end of Satoshi's Hoenn journey, he travels to the Sinnoh region for his next adventure en route to becoming a Pokémon Master. Immediately upon arrival, Team Rocket makes another attempt to snatch Pikachu, only for it to fail once again. However, Pikachu has fallen deep into a forest and it's up to Satoshi to find him! Along the way, he reunites with Takeshi—a Pokémon breeder with whom he has traveled through many regions—and meets his soon-to-be rival, Shinji, a power-hungry trainer who cares little for his Pokémons' feelings.

Still in search for Pikachu, Satoshi notices a powerful electric attack in the distance and heads toward it to find Pikachu with Team Rocket and Hikari—a novice trainer aiming to be the top Pokémon coordinator. After foiling Team Rocket's plans, Satoshi reunites with Pikachu and Hikari joins the group. And thus, Ash and his friends begin their journey through the exciting land of Sinnoh.

[Written by MAL Rewrite]"
1566,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,8.13,"A.D. 2034. It has been two years since Motoko Kusanagi left Section 9. Togusa is now the new leader of the team, that has considerably increased its appointed personnel. The expanded new Section 9 confronts a rash of complicated incidents, and investigations reveal that an ultra-wizard hacker named the Puppeteer is behind the entire series of events.

In the midst of all, Batou, who was stalking the case on a separate track, encounters Motoko. She goes away after saying, ""Stay away from the Solid State Society."" Batou is left with a doubt in his mind. Could Motoko be the Puppeteer?

The series of intriguing incidents that Section 9 faces gradually link together almost artistically. Who is the Puppeteer? What will happen to Batou's relationship with Motoko? What is the full truth behind this carefully planned perfect crime? And what will the outcome be? Mysteries surround the Solid State Society...

(Source: Production I.G.)"
1567,Kaitou Saint Tail,7.54,"Meimi Haneoka, 14, is a normal girl during the daytime, but during the night, she assumes the ""position"" of Saint Tail, a modern-day Robin Hood who steals from thieves and gives items back to their original owners. She is aided by her friend, Seira Mimori, a nun-in-training, and she is chased by her classmate (and soon-to-be love interest), Daiki Asuka (often called ""Asuka Jr.""). 

(Source: ANN)"
1568,Sumomomo Momomo: Chijou Saikyou no Yome,6.9,"Koushi Inuzuka is a smart high school student who aims to become a public prosecutor. Unfortunately for our good guy, he was born into a martial arts family whose head (ie his father) only knows one language: violence. When Koushi was still a baby, his father made a pact with his biggest rival to marry Koushi to his opponent-turned-friend's daughter. The union of the two blood lines is supposed to bring forth Earth's strongest martial arts clan. 

Skip forward: Koushi is in high school, oblivious to the marriage arranged for him at his birth. Enter Momoko Kuzuryuu: sugar bomb, airhead, loli martial arts artist and Koushi's self-proclaimed bride (the strongest on Earth, no less). Her wish for sexual intercourse meets with Koushi's square refusal as he has absolutely no desire to get it on with someone who looks like she could be his little sister, not to mention that he doesn't have the foggiest idea who she actually is. 

Meanwhile, a war has broken out between the martial arts families. For Koushi, this means that numerous fighters are out to challenge/assassinate him. As if that weren't bad enough, our protagonist also has a fight phobia due to a traumatic incident that took place in his childhood. Now it's up to Momoko and her superhuman fighting skills to protect her ""husband."" Will the two sweethearts survive the trials and tribulations ahead of them? More importantly, will Momoko get her way receiving a baby from Koushi? 

(Source: Kotonoha) "
1569,Otome wa Boku ni Koishiteru,7.06,"Mizuho can't believe his ears when Grandpa's will is read out. Grandpa's final wish is for Mizuho to attend the same academy as Mizuho's mother. The catch is it's an all-girls school. With the help of friend Mariya however, he gets a makeover good enough to fool everyone at the academy. 

(Source: ANN)"
1570,Happiness!,6.4,"Kamizaka Haruhi having been rescued when she was young by a mage, longed to be a mage herself, so she enrolled into a special school that allows regular and magic classes into two different sections. Together with her rival/best friend, Hiiragi Anri, they study magic together while she is searching for the boy that saved her years ago, to give him a Valentines' chocolate.

(Source: ANN)"
