ids,names,mean,description
30796,Gokudou Sakaba Denden: Gokudou Daisensou Gaiden,,"The three-episode anime series is a spinoff of the upcoming film Gokudou Daisensou (Yakuza Apocalypse). The series will stream on GYAO! starting on May 30, and Movie Channel NECO will broadcast the series starting on June 5.

As in the film, Denden will play the boss of a bar, but with a snail motif. The actor's stage name, in part, comes from dendenmushi, which means ""snail.""

(Source: ANN)"
30803,"Planetarium Chibi Maruko-chan, Hoshi ni Negai wo",,"The Konica Minolta ""Tenkuu"" Planetarium in Tokyo Skytree Town will run a Chibi Maruko-chan planetarium show from July 18 to August 31. The show, titled ""Planetarium Chibi Maruko-chan, Hoshi ni Negai wo"" (Planetarium Chibi Maruko-chan, Wish Upon a Star), celebrates the 25th anniversary of the Chibi Maruko-chan anime since it first aired in January 1990.

(Source: ANN)"
30806,Schwarzesmarken,6.78,"The year is 1983. The Cold War is in full effect, and humanity is under attack. Strange aliens, given the name ""BETA,"" have descended to Earth with the goal of destroying all life. Soldiers have been tasked with piloting large combat suits called Tactical Surface Fighters (TSF) to repel the alien invaders, but the front line is slowly being pushed back towards the surviving cities.

Schwarzesmarken follows the story of Second Lieutenant Theodor Eberbach and the other members of the 666th TSF squadron, a ruthless unit that values a mission's completion over human life. Stationed in East Germany and led by war hero Captain Irisdina Bernhard, the unit specializes in counterassault attacks on laser-class BETA. But the 666th squadron finds itself with more enemies than just the alien forces when optimistic rookie Katia Waldheim joins the squadron, drawing the attention of East Germany's secret police, the Stasi.

[Written by MAL Rewrite]"
30812,Gyakuten Majo Saiban: Chijo na Majo ni Sabakarechau The Animation,6.58,Based on the erotic game by Erectlip. 
30813,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,6.95,Promotion video for Shougo Kinugasa and Shunsaku Tomose's light novel Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e.
30814,Landscape,4.8,A short animation by Keiichi Tanaami.
30817,Netoraserare,5.56,"It's a seemingly happy marriage for Shu and Haruka. Two years into their bond of love, Haruka decides she wants conceive a child with her husband and raise a family. Unfortunately for the two of them, Shu is suddenly unable to perform in the bedroom. According to Shu's doctor, there's nothing physically wrong with him, leaving the problem being something potentially psychological.

In fact, there is something hiding away inside of Shu's mind that's affecting his performance; a fetish that he's only hinted at to Haruka."
30818,City Hunter: Ryou no Propose,6.6,"A scan of the upcoming issue of Monthly Comic Zenon magazine, revealed that City Hunter will be receiving a new OVA adaptation. It will be bundled with the release of the new version of the manga, City Hunter XYZ Edition, on July 18. This announcement was made to commemorate the 30th anniversary of City Hunter. The OVA will promote the new animation and cast members.

(Source: MAL News)"
30825,Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi,7.04,"A TV special of Gakkou no Kaidan that aired almost 5 months after the original anime. However, this event takes place before the Finale episode of the TV series.

The story focuses on a headless motorcycle rider. "
30826,Suzakinishi The Animation,5.39,"Voice actresses Aya Suzaki and Asuka Nishi announced at an event in Tokyo on Sunday that their Suzakinishi radio program will get a television anime adaptation starting in July. The Suzakinishi The AanimationN anime will air on Tokyo MX TV, TV Kanazawa, and Sun TV.

(Source: ANN)"
30829,30-pun de Wakaru! Kore made no Love Live!,7.13,Web-exclusive recaps of Love Live! School Idol Project originally released on Lantis' official YouTube channel. Each episode recaps each season respectively.
30831,Kono Subarashii Sekai ni Shukufuku wo!,8.14,"After dying a laughable and pathetic death on his way back from buying a game, high school student and recluse Kazuma Satou finds himself sitting before a beautiful but obnoxious goddess named Aqua. She provides the NEET with two options: continue on to heaven or reincarnate in every gamer's dream—a real fantasy world! Choosing to start a new life, Kazuma is quickly tasked with defeating a Demon King who is terrorizing villages. But before he goes, he can choose one item of any kind to aid him in his quest, and the future hero selects Aqua. But Kazuma has made a grave mistake—Aqua is completely useless!

Unfortunately, their troubles don't end here; it turns out that living in such a world is far different from how it plays out in a game. Instead of going on a thrilling adventure, the duo must first work to pay for their living expenses. Indeed, their misfortunes have only just begun!

[Written by MAL Rewrite]"
30839,Big X Episode 0,,Episode 0 of Big X.
30840,Many Things SD Gundam,5.31,Specials included on SD Gundam Collection Box.
30842,Nekota no Koto ga Kininatte Shikatanai. (ONA),6.23,"Mikiko Amane is an elementary-school girl who has transferred schools many times. Because of this, she stopped making friends or getting deeply involved with people, since she knew she would move again soon. She had lived her life with a cool and uninterested personality, but at her new school, she meets a boy with a cat face. She's so interested in him, she just can't help herself.

(Source: ANN)"
30845,Aikatsu! Music Award: Minna de Shou wo MoracchaimaShow!,6.94,"An Aikatsu! All-Star awards ceremony will take place. The film will feature songs and stages featured throughout the anime series.

(Source: ANN)"
30850,UFO Gakuen no Himitsu,5.15,"Ray, Anna, Tyler, Halle, and Eisuke are five high school students who are suddenly wrapped up in a mysterious incident.

An alien species called Grey abducts Halle's sister and embeds her with a special chip inside her brain. The five stand up to save Halle's sister and try to reveal the existence of aliens, but continue to be met with mysterious events.

The high school students' story progresses into a shocking development!

What truths hide on the dark side of the moon? What are the true intentions of the aliens that are infiltrating America, Russia, and China? What is the true crisis that is closing in on Earth and what hope can we have towards the future!?

(Source: HS Pictures Studio)"
30851,Q Transformers: Saranaru Ninki Mono e no Michi,5.62,Second season of Q Transformers.
30859,Memory of Red,4.52,A short animation by Nobuhiro Aihara.
30860,Koumon-teki Juuku Ketsujiru Juke,3.39,Short film by Sawako Kabuki.
30861,Happy Bogeys,,Short film series by Takashi Kurihara.
30862,Yubi wo Nusunda Onna,5.86,A short film by Saori Shiroki.
30863,Usalullaby,4.78,"Increasing in its number, small rabbits take care of a great dolphin. Can the dolphin get to sleep by rabbits' gentle caress? May many people have good sleep and sweet dreams tonight even in the world with whining sounds and wriggle of yin and yang.

(Source: Official Site)"
30864,New Tokyo Ondo,,"For this nonsensical animation,30 pictures per second were produced with only pencil tool.A man stretches out his arm and grasp the night view of a distant city NEW TOKYO. He and female companion rush down the length of his arm toward the city lights.The work is defined by a speedy style and comical pictures that express the sense of omnipotence derived from coming into a large sum of money and folly of letting happiness slip through your hands.

Short film by nuQ (Misaki Uwabo). 

(Source: Official Page)"
30865,Umi ni Ochita Tsuki no Hanashi,6.21,"The moon that fell into the deep sea woke up in the darkness. An angler fish came there. The moon explained why he fell into the sea, but the angler fish did not hear the story because he was absorbed in fishing. Eating a fish, he went away. A shark came next. He tried to take the moon to the sky, but he got too tired partway and left the moon. Crabs came. They carried the moon to the beach, because they needed the light of a full moon to lay their eggs. When they finished laying their eggs, they went home. The moon left alone on the beach was washed away by the waves and returned into the sea. The moon rolled down a hill and fell on a turtle. It was a very old turtle who should know a lot. The moon asked him how to go back to the sky. The turtle asked a ray in the sand to take the moon with him. The ray took the moon with him and dropped the moon in the deepest sea. The moon sank deeper and deeper. There was a big fish in the bottom of the sea. Wrapped in particles of light coming out from the mouth of the big fish, the moon emerged on the surface of the sea and melted.

Did the moon return to the sky? This animation can be interpreted differently by different viewers. It can be interpreted, for example, as a story of the moon that fell into the sea whether in reality or in a dream, or as a story of an old moon that had to die for the birth of a new moon, or as a story of a soul heading for heaven. Whatever interpretation viewers make, the story conveys a positive message that we are all allowed to exist. Represented by this animation is a small world gently embracing us all -- transient existence...

(Source: YouTube)"
30868,Ajin Part 1: Shoudou,7.5,"For high schooler Kei—and for at least forty-six others—immortality comes as the nastiest surprise ever.

Sadly for Kei, such a feat doesn't make him a superhero. In the eyes of both the general public and governments, he's a rare specimen who needs to be hunted down and handed over to scientists to be experimented on for life—a demi-human who must die a thousand deaths for the benefit of humanity.

(Source: Vertical)"
30869,Ajin Part 2: Shoutotsu,7.26,"For high schooler Kei—and for at least forty-six others—immortality comes as the nastiest surprise ever.

Sadly for Kei, such a feat doesn't make him a superhero. In the eyes of both the general public and governments, he's a rare specimen who needs to be hunted down and handed over to scientists to be experimented on for life—a demi-human who must die a thousand deaths for the benefit of humanity.

(Source: Vertical)"
30870,Ajin Part 3: Shougeki,7.28,"For high schooler Kei—and for at least forty-six others—immortality comes as the nastiest surprise ever.

Sadly for Kei, such a feat doesn't make him a superhero. In the eyes of both the general public and governments, he's a rare specimen who needs to be hunted down and handed over to scientists to be experimented on for life—a demi-human who must die a thousand deaths for the benefit of humanity.

(Source: Vertical)"
30873,Madou King Granzort: Nonstop Rabi,,"A special 30-minute finale to the TV series.

(Source: ANN)"
30875,Washimo 3rd Season,,Third season of Washimo series.
30885,Noragami Aragoto OVA,7.89,"Hiyori Iki goes on a skiing trip with her parents and happens to bump into Yato and Yukine. After a short while, they find the other gods who are there for a company vacation. But amidst all the fun, someone is plotting a heinous crime, and Yato is the primary target.

On a different day, Yato’s been able to make a small fortune from his last job and decides to take Hiyori and Yukine to Capyper Land. Although she agrees without knowing the destination, will Hiyori actually enjoy the day considering what happened on her last visit?

[Written by MAL Rewrite]
"
30886,Mu Di,5.83,"The story is about a relationship between a cow herding boy with an extraordinary flute playing ability and his buffalo companion. The boy dreams that he loses the buffalo, and when the buffalo won't move from his hiding place, the boy uses a flute melody to bring him back.

(Source: Wikipedia)"
30891,Oni Chichi: Refresh♥,6.89,"Join Airi, Sana and her dad as they take a trip to the beach."
30892,Boo Boo Boy,,A young boy has adventures with his transforming car.
30893,Deban Desu Yo! Onigirizu,,"A short series created to commemorate the 25th anniversary of the NECO broadcast channel. It focuses on the backstage chatter and concerts of a band called Onigirizu.

(Source: LiveChart)"
30895,HaruChika: Haruta to Chika wa Seishun suru,6.34,"Chika Homura begins her high school career with a goal: to develop a ""cute girl"" persona. After quitting the volleyball team despite her all-star status, Chika decides to join her school's underrated Wind Instrument Club and play the flute, believing it to be the most delicate and feminine instrument. For the first time in nine years, Chika reunites with her childhood friend and total opposite, Haruta Kamijou. Unfortunately for Chika, Haruta is not fooled by her efforts to become more endearing. But this does not deter Chika, and she develops a crush on the band instructor, Shinjirou Kusakabe—but so does Haruta!

However, Chika's high school life just won't go according to plan, as mysteries begin appearing around her and her friends. The club members must work together to solve the mysteries plaguing the school, all while trying to find more members to compete in musical competitions.

[Written by MAL Rewrite]"
30896,Love Live! School Idol Project: μ's →NEXT LoveLive! 2014 - Endless Parade Encore Animation,6.93,"Another short bonus included in a Blu-ray/DVD disc of μ's live concert that took place in Saitama Super Arena on February 8th and 9th, 2014."
30898,Tsunpri,7.03,"This story is divided into 2 parts:

The first focuses on Diana, who is in charge of ""rewarding"" a knight for her bravery and protecting the royal family, while the second focuses on Reiana, after a dangerous battle in which she considerably risked her life, she is in charge of visiting this same gentleman who saved her life, and by chance of fate, they end up being more united than ever."
30901,Utawarerumono: Itsuwari no Kamen,7.27,"Waking up cold and alone in the woods, a nameless man is surrounded by unfamiliar scenes. Without any memories, he is utterly lost until he stumbles upon Kuon—a young girl with animal ears and a tail. She saves him, leading him back to her town while protecting them both from ""boro-gigiri""—giant centipede-like creatures—and a mysterious red slime. After they arrive, she names him Haku after a prominent historical figure from the area. He quickly realizes he is one of a kind—the only one without animal ears and a tail. The two journey to the capital of Yamato, the country in which Kuon lives, meeting more people and making new friends, all the while unknowingly delving deeper into the politics and inner conflicts of Yamato...

Utawarerumono: Itsuwari no Kamen follows Haku as he slowly uncovers the secrets of this alien world. He works to solve the mysteries surrounding the red slimes, as well as to stop war from erupting among the nearby countries.

[Written by MAL Rewrite]"
30902,Yuru Yuri Nachuyachumi!+,7.78,Extra episodes of Yuru Yuri Nachuyachumi!
30903,Children Record,6.8,"Children Record features two songs, the titular one serving as an opening to the Kagerou Project song series.

Kisaragi Attention
For the ultra-popular idol Momo Kisaragi, going out in public is nearly impossible. No matter what, she always seems to capture everyone's attention. She's not even that talented! With so many doubts, one would think she might as well quit. However, after meeting with the ""Mekakushi-dan,"" Momo may finally find a place to belong.

Children Record
Long ago, the heat-haze began drawing in victims, granting them red-eyed powers—but these powers bring more pain than good. Through the despair, these affected children push ever onward to a future full of hope.

[Written by MAL Rewrite]
"
30905,Owanko,,"He wears a bowl on his head and dances to the rhythms of Samba! What in the world is this creature? It is Owanco! He is a fairy dog who wears a bowl like a hat.
He loves food so much that he transforms himself into whatever food he pleases. His biggest fan and the admirer of tea-cupped-poodle, ""Pooko-chan"" and his rival cat, ""Nori-Tama"" (Nori=seaweed, Tama=the most typical name for cats in Japan) will join the fun ride.
By the way, what's for dinner tonight?

(Source: Official YouTube Channel)"
30906,Malta no Bouken,,
30907,Eine Kleine,7.01,"The song Eine Kleine from the Album Yankee was written as a commercial for Tokyo Metro, and features lyrics about looking forward despite adversity.

(Source: Billboard Japan)"
30909,Vivi,5.97,"A song from a concept album about an imaginary town that is built on top of a catfish. All of the songs are stories that happen in the town. The idea of having a miniature town was one of Yonezu's first when planning the album, and he created characters and stories for the people who lived in the town. Yonezu considers the lyrics of ""vivi"" to be the closest to his own feelings.

(Source: Wikipedia)"
30911,Tales of Zestiria the Cross,7.29,"The Celestial Records speak of the existence of the ""Seraphim,"" a race of divine beings who give blessings to humanity and are offered prayers by them in return. Those who are anointed with the ability to interact with these spirits are known as ""Shepherds."" Hailed as heroes for their prompt appearances in times of crisis, while also being feared for their power, the Shepherds are imprinted in common folklore along with the Seraphim.

Sorey is a young human who has spent his entire life living in harmony alongside the Seraphim in the village of Elysia. Fascinated by the myths of the Celestial Records, he explores some nearby ruins with Mikleo—his childhood Seraphim companion—hoping to enlighten himself about the Seraphims' history with mankind.

Unfortunately, they become trapped in the depths of the historical site during their investigation. While searching for an exit, they come across a mysterious girl who desperately seeks the help of a Shepherd to save the world, which is on the brink of being consumed by darkness. Despite Mikleo's warning about making contact with other humans, Sorey decides to help the stranger, which unknowingly leads him closer to the dream of peaceful coexistence between man and Seraphim.

[Written by MAL Rewrite]"
30912,Robot Girls Z Episode 0,6.1,Episode 0 of Robot Girls Z.
30913,Mekakucity Days,7.5,"Mekakucity Days is a series of music videos that tell the stories of some of the members of the ""Mekakushi-dan.""

Kagerou Daze
In the scorching heat haze of summer, Hibiya Amamiya feels every day is monotonous. On a swing in a park, he meets up with Hiyori Asahina, who gently strokes the cat in her arms. However, when the cat leaps away, Hiyori runs headlong into a never-ending tragedy—and Hibiya will do whatever it takes to see her safe.

Headphone Actor
""The end of the world is nigh,"" the news broadcast proclaims. Amidst the chaos, Takane Enomoto hears a voice in her headphones, asking if she wants to live. Following its directions, she races onward, but what awaits her may not be the salvation that she desires.

Souzou Forest
Due to her red eyes and white hair, everybody sees Mari Kozakura as a monster. Although she lacks the courage to do so, she dreams of escaping her house in the forest where she lives alone, imagining the world outside. Fortunately, her lonesome life begins to change with a simple knock on the door.

Konoha no Sekai Jijou
The android-like being Konoha lacks many memories. What he recalls are feelings of longing, but by who and for who, he cannot place. What he does know, however, is that in the heat haze of summer, a young boy and girl face a tragedy. But fate is unchangeable, and his desperate attempts to save them can never seem to rewrite the future.

Toumei Answer
Shintarou Kisaragi knows how every day will go. Blessed with a photographic memory, he knows he will score full marks on his next exam, and he knows that Ayano Tateyama, the girl who sits next to him, will do poorly. But with his genius also comes unrelenting boredom; not even Ayano's bright smile and optimistic outlook can make him waver. His apathy may finally be broken, however, when Ayano does something that shakes Shintarou to his very core.

[Written by MAL Rewrite]"
30914,Animax Taisou,,
30915,Kekkai Sensen: Soresaemo Saitei de Saikou na Hibi,6.82,A recap episode of episodes 1 through 10 of Kekkai Sensen. Leonardo Watch reflects on his experiences at Libra.
30916,The Five Killers,6.04,"The Five Killers was supposed to be an original creation from writer/producer Eric Calderon as an animated TV series (12 episodes with a 1 hour finale) done by Gonzo. The designs were created by manga artist Maeshima Shigeki and the trailer was done under the direction of Trinity Blood director Hirata Tomohiro. The trailer is unfortunately all that came out of this project due to GDH's alarming financial situation.

(Source: AniDB)"
30919,Sora no Method: Aru Shoujo no Kyuujitsu★,6.89,Original short anime bundled with the seventh Blu-ray and DVD volume of Sora no Method.
30920,Utopa,5.69,"Hundreds of years after the 20th century, nature and the ecosystem have been devastated due to use of nuclear and biological weapons. Most of the Earth has been contaminated and is collapsing into ruin, and a great majority of plants and animals are now extinct. The world heads to the ""Big Six,"" the sixth mass extinction event. Humanity built cities in the sky, migrating the endangered species of animals and plants there. Over many years, the animals evolved in these isolated cities. With artificial genetic crossbreeding, they acquire language, bipedality, and build a life and civilization for themselves free from want. No one thinks of the world below any longer. One day, a single plant seed wanders into one of the sky cities, and the children Kui, Hiruma, and Root discover it. Unable to resist the temptation to look into the world outside, they decide to undertake an adventure to the outside world, unknowing that once they set foot on the ground, they will never be able to return.

(Source: MAL News)"
30921,Kacchikenee!,6.34,"Aiko lives in a shrine with a sliding door that mysteriously is only half painted and thought during her childhood that she wanted to paint it. But the 17-year old Aiko now has no dreams about the future. Suddenly, a strange man appears before her. Aiko's grandfather and the shrine's chief priest offers the man to stay in the shrine, but Aiko isn't having any of it. But he realizes the kindness of the brusque young man and slowly comes to like him. What is his true identity?

(Source: MAL News)"
30922,Kaze no Matasaburou (Movie),6.11,"A girl moves from the city and goes to school in the country due to some circumstances in her father's job. Her new schoolmates keep her at a distance. There is a boy she'd like to get to know better, but she worries about how he might treat her and doesn't try to get closer. She begins to hate life in the countryside and longs to return to the city, but she ends up meeting a real god of wind.

(Source: MAL News)"
30923,Colorful Ninja Iromaki,5.91,"Third-grader Himeno moves to a huge mansion in the country. However, she soon finds out it's a ninja house! The ninjas Akamaki, Aomaki, and Kiiromaki mistake Himeno for a princess and begin solving problems for her with their own unique skills. But that is not the full extent of their powers! When Aomaki and Kiiromaki combine, they form Midorimaki. Similarly, when Akamaki and Aomaki combine, they form Murasakimaki; and when Akamaki and Kiiromaki combine, they form Daidaimaki. Life with these colorful ninjas has only begun when they discover a large tornado heading for the mansion. What will happen to Himeno's family? Can the colorful ninjas protect Himeno?

(Source: MAL News)"
30924,Mikagura Gakuen Kumikyoku,6.65,"As a new student, Eruna Ichinomiya meets various strangers, learns about their clubs, and helps them with their problems.

Houkago Stride
Eruna was hardly prepared to go to her new school, but that's no matter. Leading it off with an enormous stride, she will hop, step, and jump her way through, showing her unparalleled motivation and optimistic outlook. One, two, three—she'll shout out her excitement with the fire of a toy gun! 

Mukiryoku Coup d'Etat
As an actor, Yuuto Akama is accustomed to playing different roles, and real life is just another one of these. He wears a practiced smile and a carefree attitude, but inside, a war is waging. A personality squashed and imprisoned... Yuuto puts down the coup d'état of his former self, all to maintain his perfect facade. But no matter how much time passes, the memories don't disappear, and he can never stop the flames of rebellion of his heart.

Uchouten Vivace
With a cheerful hop and skip, Himi Yasaka shows Eruna all the fun and excitement of the Calligraphy Club. It's a rhythmic and all-encompassing art; although calligraphy may take a bit of practice, anyone can do it. All you need is an ecstatic vivace!

Garakuta Innocence
No matter what saturation, contrast, or hue, painter Kyouma Kuzuryuu cannot create a work that is good enough. Everything, including himself, always falls short. He lies to himself that this is what he always wanted, but in the end, he is still another piece of trash. Is there any salvation for the lonesome and self-deprecating Kyouma?

Izayoi Seeing
Asuhi Imizu has lived his life secluded from others. Gazing at the night sky through his telescope, he draws new constellations in his mind. However, like the sun after a rainstorm, Eruna brightens his life, helping him open up to others. Together, they view a 16-day-old moon; all the while, Asuhi is guided by her light.

[Written by MAL Rewrite]"
30925,Gatchaman Crowds Insight: Inbound,7.02,Episode 0 of Gatchaman Crowds Insight to be streamed on Hulu before the airing of the main series.
30926,Akazukin Chanto Manabou! Koutsuu Rule,,An educational film about traffic safety staring Little Red Riding Hood.
30927,"Hanakappa no Koutsuu Anzen: Cake wo Momomete Migi, Hidari, Migi",,An educational film about traffic safety staring Hanakappa. 
30928,Tobidashi wa Abunaizo! Mushi Mushi Mura no Koutsuu Anzen,,An educational film about traffic safety starring insects. This film talks about more advanced traffic safety rules.
30929,Aladdin to Mahou no Lamp no Koutsuu Anzen,,An educational film about traffic safety staring Aladdin and the Genie from the magic lamp.
30930,Mameushi-kun no Koutsuu Anzen,,An educational film about traffic safety staring Mameushi-kun.
30931,Usagi to Kame no Koutsuu Anzen,,An educational film about traffic safety staring the Tortoise and the Hare.
30932,Oz no Mahoutsukai no Koutsuu Anzen no Tabi,,An educational film about traffic safety staring the The Wizard of Oz cast.
30933,Son Gokuu no Koutsuu Rule Shugyou Chuu,,An educational film about traffic safety staring the Saiyuuki cast.
30935,Douwa Mondai to Jinken: Anata wa Dou Kangaemasuka,,An educational film about discrimination. The story follows Tomokazu's return to his hometown for vacation and his eyes opened up to the casual discrimination around him.
30938,Ijime Juuyon-sai no Message,,An educational film based on an award winning novel. The story follows a girl who is bullied to the point of hospitalization even when she requested the help of adults and teachers. 
30939,Shiranpuri,,An educational film about bullying.
30940,Shounen Muku Hatojuu Monogatari,,An educational film that follows the famous Japanese writer Muku Hatojuu in his boyhood as he gets bullied.
30941,Utsukushii Message,,An educational film about discrimination in Japan.
30942,Ojarumaru: Chitchai Mono no Ookina Chikara,,An educational film about the importance of helping people starring the Ojarumaru cast.
30943,Ojiichan wa Boku no Hero,,An educational film for Respect for the Aged Day.
30944,Muku Hatojuu no Meiken Monogatari,,Follows the story of a boy and two jackals he befriends in the adventure sin the Southern Alps.
30947,Kurayami Santa,5.22,"In the midst of Shouwa era Japan, greed runs rampant through the bustling cities and communities of the nation. King of Hell Enma Daiou summons an envoy into his office in the form of a small boy named Kurayami Santa. Through Enma's debriefing, Santa learns that the amount of greed and selfish behavior produced by humans will soon create an enormous wave of souls entering into Hell simultaneously, which would be catastrophic for Hell itself. 

Santa is given one mission: do something about it. With neither guidelines nor rules, Santa is tasked to handle the situation as he sees fit. In the human world, a rampaging thunderstorm strikes a nearby cemetery with a bolt of lightning, and the envoy of Hell appears. 

Teleported into the human world, Santa quickly realizes that humans are just as wicked as Enma had described. Without upsetting the balance between light and dark, Santa begins his quest to complete the mission from Hell and restore order to the human world.

[Written by MAL Rewrite]
"
30948,Kowabon,5.23,"In today's world full of wondrous technological innovation, the unnatural and mysterious sometimes appear even more horrifying than usual. But despite how far society has advanced, the fear of the unknown always remains. The unfortunate participants in Kowabon find themselves in such a predicament, experiencing the supernatural through their everyday technology. From a frightening sight caught on a parking garage camera to a video chat that takes an unexpected turn, the victims struggle to escape that which haunts them. However, what awaits these doomed souls may be a fate even worse than death...

[Written by MAL Rewrite]"
30952,New Initial D Movie: Legend 3 - Mugen,7.83,The third and final movie in a trilogy.
30953,Arslan Senki (TV): Arsen 4-koma Gekijou,6.69,Bundled with the Blu-ray/DVD Volumes of Arslan Senki (TV).
30954,Jakusansei Million Arthur,6.24,"During the live-stream of the Majo Labo! program, it was announced that Kakusansei Million Arthur will be receiving an ONA adaptation. The ONA will be based on the official 4-koma web comic and will run for four cours, debuting in Fall.

Kakusansei Million Arthur is a card-battle game based on the legend of King Arthur. One million people also claim this title, wielding their own Excalibur. Developed by Square Enix, the game was originally released on iOS and Android in 2012 and since received a PlayStation Vita and Nintendo 3DS version in 2014.

The comic is based on the game and is drawn by Choboraunyopomi (Ai Mai Mi). It was published online in October 2014 and currently, there are 17 chapters.

(Source: MAL News)"
30955,Crazy Monkey,5.09,Jackie Chan's 1979 film The Fearless Hyena opened in Japan a year later under the name Crazy Monkey accompanied with an independent original animated piece by Monkey Punch set to the insert song Monkey Man featuring characters that look similar to the cast of Lupin Sansei.
30957,Yukidaruma,,"A film by Kitayama Kiyotaro, follows a snowman who came to life in a fairytale like setting."
30958,Daruma-chan,,"Based on children's books of the same name for each episode. 

The story follows Daruma-chan and his interactions with other creatures like Rabbit-chan or Tengu-chan."
30959,Charamaru-kun to Dokumaru-kun,,"An anime created from a grant from the Agency for Cultural Affairs. The aim is to enlighten children towards social contribution. They bring to light the goodness of picking up litter, donating blood, and the disasters that will happen in the future of nothing changes like floods from global warming. The OVA contains 3 stories."
30960,Shou-chan Sora wo Tobu,,An anime version of Ikkei Makina's horror novel of the same name. It aired at the same time as the live-action adaptation.
30961,Sylvanian Families Mini Gekijou: Omoigakenai Okyakusama,,A 3D CG anime of Sylvanian Families. The OVA was sold bundled with toy merchandise of the franchise. 
30965,Ninpuu Kamui Gaiden: Tsukihigai no Maki,,A theatrical edited release of episode 21-26.
30967,Chuumon no Ooi Ryouriten (1993),5.5,Two gentlemen from the city go out hunting. After getting lost on a mountain road they found a cheap restaurant. But everything is not as it seems.
30968,Kokoro no Catchball,,An educational anime about the importance of having a connection to the community.
30969,Yasashii Ookami,,"Bullying was what kept a timid wolf from showing kindness, but what was the real strength he showed?"
30970,Jidou Bungaku Library,,"A series of children's OVAs covering various stories from old folk tales, books, and historical events. Each OVA has a various amount of stories featured."
30971,Tanita Shokudou,,Commercial for Marukome brand foods partnership with Tanita cafeterias.
30973,Urashima Tarou (1952),,An adaptation of the classic Japanese folktale Urashima Tarou.
30974,Wasurerumonka!,,An educational film meant to inspire people and to not pity those with disabilities. 
30975,Nanoha,,An educational film about the history of the Buraku class.
30976,Kiminari Dousuru? Yuukai Itazura: Sarenai Tame ni,,"An educational film meant to teach children how to avoid being kidnapped.
"
30977,Umi no Koumori,,"An educational film teaching the concept of ""innocent till proven guilty""."
30978,Okaasan no Yasashii te,,An educational film highlighting the importance of how impressionable children are by their family members.
30979,Hachikadzuki-hime,,An anime adaptation of the Hachikadzuki-hime Japanese folk tale.
30980,Ojiichan no Hanabi,,An educational film showing the importance of connectence between people even when you fail in certain aspects of your life.
30981,Hotaru no Mau Machi de,,An educational film showing the importance of family bonding.
30982,Shutter Chance,,An educational film showing the importance of perusing dreams and the depression that occurs when parents force their children's careers into what they want rather than what the child wants.
30983,Shibuzome Ikki: Ashita ni Kakeru Niji,,An educational film about the Shibuzome Uprising.
30984,Bero-dashi Chonma,,"Based on a novel by Ryusuke Saito.

An educational film about oppressed farmers in the Edo period who tried to better themselves only to get crucified. "
30985,Yamakoshi Mura no Mari to Sanbiki no Koinu,,"Based on a picture book written about the 2004 earthquake in Chuuetsu, Niigata prefecture.

Mari's three puppies were just born, when the earthquake in Yamakoshimura started. Now their home is in ruins, and their owner, an old man is trapped under the debris. Mari somehow manages to break her chain, and encourages the old man, until help arrives. In the end, someone saves the old man, but he can't take in the dogs, so they remain in the now abandoned village. Can Mari and the puppies live on like this? 

(Source: AniDB)"
30988,Futsuu no Joshikousei ga [Locodol] Yattemita. OVA,7.06,"A new OVA for the idol girls series Futsuu no Joshikousei ga [Locodol] Yatte Mita. has been announced on the anime’s official Twitter. The news was first given at the 2nd Early Summer Nagarekawa Festival which took place at the Differ Ariake Arena in Tokyo today, and consisted of live events including the main cast of the anime.

(Source: MAL News)"
30989,Bary-san no Imabari-ben Kouza,,Stars Ehime Prefecture's mascot Barysan.
30991,Himouto! Umaru-chan OVA,7.25,Episodes included in the manga's seventh and tenth volumes.
30997,Ojiichan no Tomato,,An educational film concerning the bullying and discrimination of elderly handicapped people.
30998,Yuujou no Kickoff,,Makoto was a great soccer player in his elementary school team. When he moves to another school he is bullied. Through football he is able to turn their actions around.
30999,Ningen no Uta,,"For the first time, 18 year old Mitsuko is facing discrimination as she tries to pursue a career."
31000,Kizuna: Ningen no Uta Part 2,,An educational film about marriage discrimination; how hard it is for a lower class person to marry into upper class.
31001,Mirai Kara no Message,,An educational film about adoption discrimination in Japan. How those who are adopted are seen as rejects of society and the public koseki allows for companies to see the family tree of applicants and not hire/fire employees based on the fact that they're adopted.
31002,Nibiki no Neko to Genkina Kazoku,,An educational film following a family that moved to Tokyo after the Kobe earthquake and the passive discrimination they received.
31003,Boku no Aozora,,An educational film about child's battle with muscular dystrophy.
31004,Niji no Kakehashi,,Satoshi is a popular boy thanks to his success in soccer. Kaori becomes jealous and spreads rumors that Satoshi was of low class birth. The school begins to shun Satoshi to the point that he stops playing soccer. When Kaori's house is damaged by a landslide Satoshi comes to help.
31005,Souta no Chikai: Sabetsu ni Makenai Chikara,,An educational film about how farmers and townspeople during the Edo period were considered low class citizens and constantly at the end of unprovoked discrimination.
31007,Kumori Nochi Hare,,"An educational film about bullying, it follows a girl who is bullied so much that she loses the ability to speak."
